epoch,d_loss,g_loss
1,0.03445736691355705,0.9873626232147217
2,0.020912880077958107,0.9689220190048218
3,0.022760942578315735,0.9640158414840698
4,0.017238926142454147,0.9850072860717773
5,0.003924637567251921,0.9970594644546509
6,0.004229498095810413,0.9244267344474792
7,0.001107223448343575,0.9688820242881775
8,0.0011075338115915656,0.9436352252960205
9,0.0017756115412339568,0.9135340452194214
10,0.00202451110817492,0.9298098087310791
11,0.0011120534036308527,0.9173049926757812
12,0.0016948992852121592,0.9238262176513672
13,0.00044730023364536464,0.919021725654602
14,0.0006571651319973171,0.977344810962677
15,0.0018304274417459965,1.3409695625305176
16,0.0007462022476829588,1.3057886362075806
17,0.000541564601007849,1.3026496171951294
18,0.0016100532375276089,1.3054044246673584
19,0.00027551318635232747,1.283760905265808
20,0.0015373873757198453,1.2118892669677734
21,0.0012694908073171973,1.147657036781311
22,0.0012260766234248877,1.1076314449310303
23,0.0003420612483751029,1.144636869430542
24,0.0003626530815381557,1.1532862186431885
25,0.0009966258658096194,1.1194305419921875
26,0.0013847743393853307,1.0449411869049072
27,0.0060924650169909,1.0419387817382812
28,0.0005664932541549206,1.0617954730987549
29,0.0006360841216519475,1.0551502704620361
30,0.0007858658791519701,1.0442101955413818
31,0.0011488051386550069,1.0420024394989014
32,0.002339628990739584,1.016184687614441
33,0.0014710836112499237,1.0035258531570435
34,0.0007368368096649647,1.0371112823486328
35,0.00133308838121593,0.9942400455474854
36,0.0011159791611135006,0.9500922560691833
37,0.0010836799629032612,1.0071215629577637
38,0.0018535988638177514,0.9530437588691711
39,0.0023351474665105343,0.9246538877487183
40,0.004900138825178146,1.0018048286437988
41,0.001985620241612196,0.981446385383606
42,0.006685341242700815,1.0468894243240356
43,0.005980890244245529,0.8965902924537659
44,0.009587133303284645,0.8722650408744812
45,0.008760767988860607,0.8880276679992676
46,0.004742634017020464,0.8496541976928711
47,0.004331584554165602,0.9265573024749756
48,0.0029999613761901855,0.8876440525054932
49,0.0036518860142678022,0.9343507289886475
50,0.011846899054944515,0.8425588607788086
51,0.00763175031170249,0.8672850131988525
52,0.0071951039135456085,0.8069299459457397
53,0.008140120655298233,0.8588348627090454
54,0.006855071056634188,0.8378468751907349
55,0.005040383897721767,0.838518500328064
56,0.005893758963793516,0.8320498466491699
57,0.004700872115790844,2.8960371017456055
58,0.003138998756185174,2.349797487258911
59,0.006482338532805443,2.337869644165039
60,0.011762355454266071,2.284170389175415
61,0.009558827616274357,2.242947578430176
62,0.011866224929690361,2.209994316101074
63,0.005413035396486521,2.1508665084838867
64,0.012394043616950512,2.0472350120544434
65,0.0082497363910079,2.0126757621765137
66,0.005051832180470228,1.8919079303741455
67,0.005380129441618919,1.8770992755889893
68,0.007787356153130531,1.883177638053894
69,0.010633515194058418,1.8777401447296143
70,0.01451115868985653,1.8126521110534668
71,0.009211689233779907,1.7749104499816895
72,0.00936726201325655,1.7417348623275757
73,0.004518090281635523,1.6496031284332275
74,0.007888218387961388,1.639478325843811
75,0.0065196785144507885,1.5463531017303467
76,0.008064213208854198,1.5208488702774048
77,0.007863556034862995,1.4737002849578857
78,0.007204973604530096,1.423685073852539
79,0.005340110510587692,1.3920443058013916
80,0.010427526198327541,1.3342363834381104
81,0.009066037833690643,1.2260076999664307
82,0.004931380040943623,1.2039645910263062
83,0.008257461711764336,1.0452932119369507
84,0.0072332462295889854,1.0106300115585327
85,0.008596251718699932,1.2584352493286133
86,0.005334771238267422,1.1977448463439941
87,0.010098960250616074,1.1898952722549438
88,0.008346988819539547,1.1499829292297363
89,0.007355725392699242,1.1829549074172974
90,0.006418806500732899,1.1622127294540405
91,0.003004186786711216,1.2361482381820679
92,0.007996578700840473,1.13535475730896
93,0.00519319623708725,1.125463604927063
94,0.0072226435877382755,1.1588897705078125
95,0.00805287528783083,1.1350798606872559
96,0.005717237014323473,1.326648473739624
97,0.007514935918152332,1.285080075263977
98,0.007238849997520447,1.1509149074554443
99,0.007127561140805483,1.0407025814056396
100,0.00703919492661953,1.121012568473816
