epoch,d_loss,g_loss
1,0.021182730793952942,1.0189288854599
2,0.01615292578935623,1.1238737106323242
3,0.014972968026995659,0.9705825448036194
4,0.012829022482037544,0.9149041175842285
5,0.0063258567824959755,0.8251842260360718
6,0.0035677910782396793,0.9161010980606079
7,0.004720394965261221,0.9548498392105103
8,0.001741318148560822,0.8640309572219849
9,0.0008736359886825085,0.8263972997665405
10,0.000550395343452692,0.7956395149230957
11,0.0021103511098772287,0.7964857816696167
12,0.00747056445106864,0.8245977163314819
13,0.002429819665849209,0.8014315366744995
14,0.001800196710973978,0.7732126116752625
15,0.0004539107030723244,0.779384195804596
16,0.0024523145984858274,0.746756911277771
17,0.0015936605632305145,0.8105501532554626
18,0.0013476044405251741,0.8482345938682556
19,0.0021054530516266823,0.8358081579208374
20,0.0009244803222827613,0.7786778211593628
21,0.002616399433463812,1.7355420589447021
22,0.0020674841944128275,1.6550984382629395
23,0.0012036757543683052,1.8167685270309448
24,0.0011772611178457737,1.5902557373046875
25,0.0012626285897567868,1.5275633335113525
26,0.0009720654343254864,1.6329898834228516
27,0.0017485854914411902,1.4995625019073486
28,0.0007936797337606549,1.4845330715179443
29,0.0025444587226957083,1.4607360363006592
30,0.001343972748145461,1.4492480754852295
31,0.0018268318381160498,1.516814947128296
32,0.002772817388176918,1.477180004119873
33,0.002030768897384405,1.4567087888717651
34,0.0007891926215961576,1.3211143016815186
35,0.002213134430348873,1.217423439025879
36,0.0012830148916691542,1.2172678709030151
37,0.0010190021712332964,1.1388078927993774
38,0.0011530248448252678,1.2128803730010986
39,0.0020651277154684067,1.133180022239685
40,0.0010131519520655274,1.1836029291152954
41,0.0010139292571693659,1.057843804359436
42,0.0010485452366992831,1.0635409355163574
43,0.0014822531957179308,0.9976711273193359
44,0.0019009725656360388,1.0122041702270508
45,0.001871143584139645,1.0227587223052979
46,0.001222324324771762,1.0391428470611572
47,0.004866133444011211,1.0312740802764893
48,0.0021878532133996487,0.9366453289985657
49,0.0012088282965123653,0.8812826871871948
50,0.002309258561581373,0.867450475692749
51,0.002380309160798788,1.1115095615386963
52,0.0016204509884119034,1.077868938446045
53,0.003510975744575262,1.0425503253936768
54,0.004441441036760807,2.4418435096740723
55,0.014429723843932152,2.149296283721924
56,0.005778185091912746,1.569701075553894
57,0.009649829007685184,1.5144726037979126
58,0.013357472606003284,1.4236741065979004
59,0.011267494410276413,1.4069976806640625
60,0.020616771653294563,1.3835312128067017
61,0.009085370227694511,1.3631318807601929
62,0.005747429095208645,1.309438943862915
63,0.006945738103240728,1.2617220878601074
64,0.0048661185428500175,1.2239422798156738
65,0.012024017050862312,1.23382568359375
66,0.007840645499527454,1.2273714542388916
67,0.008039177395403385,1.2330403327941895
68,0.012739281170070171,1.2530080080032349
69,0.010214390233159065,1.2373864650726318
70,0.005129426717758179,1.24015212059021
71,0.003212372539564967,1.1742949485778809
72,0.01423639990389347,1.1624151468276978
73,0.003745557041838765,1.1195073127746582
74,0.00505406316369772,1.0889484882354736
75,0.0030230290722101927,1.0325504541397095
76,0.0036979997530579567,1.003798246383667
77,0.006772289983928204,0.9843578338623047
78,0.006589229218661785,0.9624525904655457
79,0.008384407497942448,0.9748786091804504
80,0.009109286591410637,0.9746512174606323
81,0.005272256210446358,0.9625123143196106
82,0.008256101049482822,0.9534332752227783
83,0.006250196602195501,0.9410810470581055
84,0.005166742019355297,0.967019259929657
85,0.010145949199795723,0.8916584253311157
86,0.014420976862311363,0.8615524172782898
87,0.0030352927278727293,0.9392001628875732
88,0.004318287596106529,1.0287435054779053
89,0.005952289327979088,0.9716275334358215
90,0.0031771075446158648,0.9351081848144531
91,0.003214950207620859,0.8847312927246094
92,0.0022554851602762938,0.9663710594177246
93,0.004447798244655132,1.0892479419708252
94,0.006912674754858017,1.0347795486450195
95,0.010032065212726593,0.9783082604408264
96,0.005690472666174173,1.0095064640045166
97,0.004608567804098129,1.0461477041244507
98,0.007418532855808735,0.9990846514701843
99,0.006102859973907471,0.9555501937866211
100,0.006988956592977047,0.9527484178543091
