epoch,d_loss,g_loss
1,0.02759065479040146,0.9619924426078796
2,0.016073672100901604,0.9555432796478271
3,0.017461607232689857,1.0232690572738647
4,0.016223255544900894,1.0043503046035767
5,0.011132647283375263,0.9451689124107361
6,0.003865868551656604,0.9209951162338257
7,0.004640799481421709,0.9180130958557129
8,0.00208482937887311,0.9069544076919556
9,0.003505632048472762,0.8910704851150513
10,0.0008636636193841696,0.8452460765838623
11,0.0011968397302553058,0.8973854184150696
12,0.001777561497874558,0.8459399342536926
13,0.001110180513933301,0.9108110666275024
14,0.000851193442940712,0.900946319103241
15,0.0015068136854097247,0.9028809666633606
16,0.004028556868433952,1.01334810256958
17,0.0008297913591377437,0.9271188974380493
18,0.00129991234280169,0.9185793399810791
19,0.0041253832168877125,0.8894274234771729
20,0.002187899313867092,0.9193220138549805
21,0.0008500479161739349,0.8249143362045288
22,0.0007670201011933386,0.8441769480705261
23,0.001111562130972743,0.8867529630661011
24,0.000766187789849937,0.9482370615005493
25,0.0012344570131972432,0.8788355588912964
26,0.0009594288421794772,0.9236973524093628
27,0.001253979280591011,0.8959327936172485
28,0.0004399878380354494,0.8813460469245911
29,0.000768907368183136,0.8449972867965698
30,0.004136234521865845,1.9170262813568115
31,0.0033978598657995462,1.8577046394348145
32,0.001085558207705617,1.6451536417007446
33,0.0026163600850850344,1.6245383024215698
34,0.003174912417307496,1.5288305282592773
35,0.0038239401765167713,1.523393154144287
36,0.0022067716345191,1.5005255937576294
37,0.005775821395218372,1.5037040710449219
38,0.00931189302355051,1.6778582334518433
39,0.002443026751279831,1.5795884132385254
40,0.004268268588930368,1.5596823692321777
41,0.002639106009155512,1.5757019519805908
42,0.007664517965167761,1.4745653867721558
43,0.003444807603955269,1.5396746397018433
44,0.002358967438340187,1.4141747951507568
45,0.011227387934923172,1.5213172435760498
46,0.007611023262143135,1.3599554300308228
47,0.0022065548691898584,1.2518229484558105
48,0.0050264643505215645,1.2332897186279297
49,0.004393435548990965,1.2016770839691162
50,0.005240095313638449,1.1764167547225952
51,0.0028689606115221977,1.177808165550232
52,0.003923673182725906,1.1480278968811035
53,0.005483475048094988,1.1356713771820068
54,0.0030917234253138304,1.177172064781189
55,0.002015665639191866,1.4200308322906494
56,0.004041749984025955,1.2281816005706787
57,0.007591744884848595,1.1747031211853027
58,0.007451263722032309,1.1836724281311035
59,0.0033740391954779625,1.1570680141448975
60,0.002786923898383975,1.1020312309265137
61,0.01155566144734621,1.2054808139801025
62,0.004210598301142454,2.1853277683258057
63,0.007832948118448257,1.6965889930725098
64,0.01076708734035492,1.5449192523956299
65,0.003942140378057957,1.5714613199234009
66,0.005548495799303055,1.5393280982971191
67,0.007283772341907024,1.5199689865112305
68,0.006269510369747877,1.5095831155776978
69,0.0057270764373242855,1.480154037475586
70,0.008231913670897484,1.4524648189544678
71,0.006813057232648134,1.4214832782745361
72,0.0028286902233958244,1.366726040840149
73,0.007416606415063143,1.3906278610229492
74,0.007647218648344278,1.3735265731811523
75,0.007885503582656384,1.4337092638015747
76,0.006243470124900341,1.2770910263061523
77,0.0052788592875003815,1.2635235786437988
78,0.005941716954112053,1.2049682140350342
79,0.005364187993109226,1.1708776950836182
80,0.0018390091136097908,1.1997573375701904
81,0.002913805190473795,1.1595187187194824
82,0.003078870940953493,1.038845181465149
83,0.007346674334257841,1.016413927078247
84,0.01355807390064001,0.9537671804428101
85,0.011173291131854057,2.791409492492676
86,0.004418677184730768,2.235102891921997
87,0.013951512984931469,2.1951677799224854
88,0.010935011319816113,2.1615965366363525
89,0.022462697699666023,2.1070556640625
90,0.002472494263201952,2.0885984897613525
91,0.01259372103959322,2.0794763565063477
92,0.007246179971843958,2.0766162872314453
93,0.010064384900033474,2.0305685997009277
94,0.011483442969620228,1.996506929397583
95,0.005902840290218592,1.9850821495056152
96,0.004642352927476168,1.9653503894805908
97,0.006067561451345682,1.9153130054473877
98,0.01396732497960329,1.8517167568206787
99,0.01044697966426611,1.7865850925445557
100,0.01279175840318203,1.738386869430542
