epoch,d_loss,g_loss
1,0.026659898459911346,1.0458019971847534
2,0.012296258471906185,0.9897443056106567
3,0.02676163613796234,0.9397592544555664
4,0.011764408089220524,1.0126370191574097
5,0.010281892493367195,0.9377953410148621
6,0.0036900814156979322,0.9512941241264343
7,0.0014039637753739953,1.0336947441101074
8,0.0027773429173976183,0.9812079071998596
9,0.0034861944150179625,0.8734585046768188
10,0.002135863061994314,0.9345744848251343
11,0.0014077399391680956,0.994667112827301
12,0.0011591152288019657,0.9866021871566772
13,0.0007962443050928414,0.9292542338371277
14,0.0015443642623722553,0.9092776775360107
15,0.011687292717397213,0.9974055290222168
16,0.001589838182553649,1.0459095239639282
17,0.0027461296413093805,1.0990644693374634
18,0.004337375517934561,1.1056044101715088
19,0.004860619083046913,1.091607928276062
20,0.0006045641493983567,1.101244330406189
21,0.0036287126131355762,0.8952721357345581
22,0.001077747903764248,0.9537887573242188
23,0.0009046240011230111,1.0596482753753662
24,0.001244223676621914,1.0137406587600708
25,0.0010400890605524182,1.0079350471496582
26,0.0004893399891443551,1.0326812267303467
27,0.0014085982693359256,1.0063704252243042
28,0.00046980424667708576,0.9954886436462402
29,0.0007162005640566349,0.9657120704650879
30,0.001961421687155962,0.8918246030807495
31,0.0005461631808429956,1.0653923749923706
32,0.0010326954070478678,1.093237280845642
33,0.0033966372720897198,1.4052571058273315
34,0.0006778516108170152,1.0836169719696045
35,0.0020355056039988995,1.1286219358444214
36,0.0012737008510157466,1.2367373704910278
37,0.0004846353840548545,1.2969026565551758
38,0.0020046383142471313,0.9191550016403198
39,0.0008799732895568013,0.9117944240570068
40,0.0013907948741689324,0.928473711013794
41,0.0035592583008110523,0.895466685295105
42,0.004229915328323841,0.9382795095443726
43,0.004313615616410971,0.8962702751159668
44,0.0017560642445459962,0.8824703097343445
45,0.003977034706622362,1.0637071132659912
46,0.01317081693559885,0.994025707244873
47,0.0023782732896506786,1.185495376586914
48,0.0034205508418381214,1.0754544734954834
49,0.004874314647167921,0.8797237277030945
50,0.008677667006850243,0.8514585494995117
51,0.004666575696319342,0.7578843832015991
52,0.008385508321225643,0.9807749390602112
53,0.004097014665603638,0.9702625274658203
54,0.006806184072047472,1.0738942623138428
55,0.004550729878246784,0.9084590077400208
56,0.003119291039183736,0.9781436920166016
57,0.006072873715311289,0.9363324642181396
58,0.009168644435703754,0.9111142158508301
59,0.005180302541702986,0.9670138955116272
60,0.004482727963477373,0.8480494618415833
61,0.0038642375729978085,0.7906338572502136
62,0.005263832397758961,0.7961076498031616
63,0.0019806602504104376,2.4589109420776367
64,0.006886569783091545,2.351278781890869
65,0.010824290104210377,2.3628005981445312
66,0.004632315132766962,2.322296142578125
67,0.006544904317706823,2.2939083576202393
68,0.006341787055134773,2.2437620162963867
69,0.012798899784684181,2.2339324951171875
70,0.006836158689111471,2.178659439086914
71,0.006011288147419691,2.163642406463623
72,0.0038157168310135603,2.0329642295837402
73,0.004253266844898462,2.05462908744812
74,0.008623907342553139,1.9431171417236328
75,0.006617522798478603,1.9184391498565674
76,0.015188772231340408,1.9064936637878418
77,0.0046592834405601025,1.7828667163848877
78,0.004834113642573357,1.6752493381500244
79,0.006171733140945435,1.6445534229278564
80,0.00530793284997344,1.5818935632705688
81,0.01114087924361229,1.5783412456512451
82,0.006791910622268915,1.591718077659607
83,0.005483632907271385,1.371748447418213
84,0.008036811836063862,1.3030781745910645
85,0.004109235014766455,1.3469393253326416
86,0.004006010014563799,1.2694473266601562
87,0.005530420690774918,1.5297834873199463
88,0.006206546910107136,1.496178150177002
89,0.006498311646282673,1.487253189086914
90,0.006265151314437389,1.453670620918274
91,0.007995887659490108,1.4679781198501587
92,0.003337403992190957,1.3384084701538086
93,0.008335147984325886,1.368226170539856
94,0.00902673602104187,1.3107222318649292
95,0.00494464673101902,1.2829313278198242
96,0.0063876621425151825,1.2071171998977661
97,0.02951822802424431,1.1709898710250854
98,0.003300058888271451,1.0871155261993408
99,0.004005605820566416,1.0931400060653687
100,0.0027758374344557524,1.0904004573822021
