Seed,Technique,Rate,Model,TPR (%),Detected / Total,Evasions Succeeded,Total Time (s)
50,Stalling Padding,0.9,TRANSFORMER,100.00%,12839/12839,0,15.2388
50,Stalling Padding,0.9,TRANSGAN,0.00%,0/12839,12839,15.3707
