Seed,Technique,Rate,Model,TPR (%),Detected / Total,Evasions Succeeded,Total Time (s)
50,Call Reordering,0.2,TRANSFORMER,99.56%,12782/12839,57,17.1737
50,Call Reordering,0.2,TRANSGAN,99.76%,12808/12839,31,17.2659
