Seed,Technique,Rate,Model,TPR (%),Detected / Total,Evasions Succeeded,Total Time (s)
50,Benign Mimicry,0.4,TRANSFORMER,95.49%,12260/12839,579,15.3757
50,Benign Mimicry,0.4,TRANSGAN,80.02%,10274/12839,2565,15.4087
