Seed,Technique,Rate,Model,TPR (%),Detected / Total,Evasions Succeeded,Total Time (s)
10,Stalling Padding,0.9,TRANSFORMER,100.00%,12839/12839,0,37.9139
10,Stalling Padding,0.9,TRANSGAN,96.70%,12415/12839,424,37.5369
