Seed,Technique,Rate,Model,TPR (%),Detected / Total,Evasions Succeeded,Total Time (s)
20,Call Reordering,0.1,TRANSFORMER,99.69%,12799/12839,40,22.7935
20,Call Reordering,0.1,TRANSGAN,99.84%,12818/12839,21,22.7740
