Seed,Technique,Rate,Model,TPR (%),Detected / Total,Evasions Succeeded,Total Time (s)
30,Call Reordering,0.2,TRANSFORMER,99.65%,12794/12839,45,17.1172
30,Call Reordering,0.2,TRANSGAN,99.38%,12759/12839,80,16.9855
