Seed,Technique,Rate,Model,TPR (%),Detected / Total,Evasions Succeeded,Total Time (s)
10,Stalling Padding,0.3,TRANSFORMER,99.91%,12827/12839,12,15.8828
10,Stalling Padding,0.3,TRANSGAN,97.63%,12535/12839,304,15.6414
