epoch,d_loss,g_loss
1,0.4690515995025635,0.00345851038582623
2,0.007509005255997181,0.005228101741522551
3,0.00783049687743187,0.004917776212096214
4,0.02381831407546997,0.005898219533264637
5,0.015003027394413948,0.0059312270022928715
6,0.11794335395097733,0.006930518429726362
7,0.01237453892827034,0.007104245014488697
8,0.02018648572266102,0.0066036442294716835
9,0.0023460087832063437,0.007461155764758587
10,0.16100986301898956,0.007376015651971102
11,0.03511808440089226,0.005595657974481583
12,0.1196044385433197,0.005308979656547308
13,0.02725827693939209,0.006043786648660898
14,0.0066670882515609264,0.005350870545953512
15,0.009489800781011581,0.0055255466140806675
16,0.03379460796713829,0.00520320562645793
17,0.0044259680435061455,0.004659123253077269
18,0.14089591801166534,0.004490906372666359
19,0.024567926302552223,0.004614832811057568
20,0.007080433424562216,0.005543026607483625
21,0.046206727623939514,0.004513774998486042
22,0.009409104473888874,0.003934754524379969
23,0.13754187524318695,0.004063969478011131
24,0.11916133016347885,0.0037211047019809484
25,0.012556908652186394,0.003938984125852585
26,0.03677674010396004,0.003883653786033392
27,0.19891542196273804,0.0033994344994425774
28,0.001157519407570362,0.003742437344044447
29,0.008880721405148506,0.003414077451452613
30,0.18456177413463593,0.003109266981482506
31,0.011547313071787357,0.0034034796990454197
32,0.0038380115292966366,0.0027598824817687273
33,0.2679643929004669,0.00268429983407259
34,0.027053646743297577,0.003341825446113944
35,0.029080893844366074,0.002961436053737998
36,0.012421924620866776,0.002790929051116109
37,0.0037611383013427258,0.002963822800666094
38,0.023090962320566177,0.002569010015577078
39,0.0070312307216227055,0.002661455888301134
40,0.16727811098098755,0.002588189672678709
41,0.00394894415512681,0.0028440789319574833
42,0.06970318406820297,0.002325698034837842
43,0.025221144780516624,0.0028658248484134674
44,0.008405392058193684,0.0027833180502057076
45,0.00347710307687521,0.0026327993255108595
46,0.01513652317225933,0.0032214887905865908
47,0.002068848814815283,0.0025032649282366037
48,0.008381987921893597,0.0026517496444284916
49,0.004010434728115797,0.0023579637054353952
50,0.001611220883205533,0.002518012886866927
