epoch,d_loss,g_loss
1,0.044369131326675415,0.0035462991800159216
2,0.02233549766242504,0.004343102686107159
3,0.13148483633995056,0.0050466652028262615
4,0.011086316779255867,0.006850836332887411
5,0.24123847484588623,0.0056199305690824986
6,0.013194123283028603,0.007147143594920635
7,0.04716992378234863,0.00609929021447897
8,0.04593246802687645,0.007657616399228573
9,0.006235959939658642,0.007644993253052235
10,0.0061529241502285,0.006407248321920633
11,0.07738155871629715,0.00614959979429841
12,0.013309421017765999,0.0061555481515824795
13,0.005475306883454323,0.0059889876283705235
14,0.008512567728757858,0.005715964827686548
15,0.032130930572748184,0.0061815595254302025
16,0.046205148100852966,0.005522124469280243
17,0.017120447009801865,0.004332555923610926
18,0.08730369061231613,0.004431399051100016
19,0.006288429722189903,0.004005846567451954
20,0.014863187447190285,0.0040438976138830185
21,0.006430978886783123,0.003971577156335115
22,0.0027067172341048717,0.004725333768874407
23,0.01660306751728058,0.004001794848591089
24,0.0017605311004444957,0.00456768274307251
25,0.009171880781650543,0.003783375723287463
26,0.002659716410562396,0.003943472635000944
27,0.01740792579948902,0.0035608813632279634
28,0.06636064499616623,0.0033148713409900665
29,0.12360885739326477,0.003635884029790759
30,0.005174058955162764,0.0033242017962038517
31,0.05296967551112175,0.0030154655687510967
32,0.0029014325700700283,0.003333368571475148
33,0.005240956787019968,0.0030683137010782957
34,0.003921240568161011,0.0030100501608103514
35,0.021862922236323357,0.00308258761651814
36,0.002183915814384818,0.002976149320602417
37,0.006033814512193203,0.0032400612253695726
38,0.007365696132183075,0.003039319533854723
39,0.007712522055953741,0.0023406031541526318
40,0.005839064251631498,0.0030424799770116806
41,0.19408614933490753,0.00311130634509027
42,0.005270545370876789,0.003193044336512685
43,0.0072824908420443535,0.00321447872556746
44,0.008182157762348652,0.0025713907089084387
45,0.15496933460235596,0.002760887611657381
46,0.052540164440870285,0.002424162346869707
47,0.08567394316196442,0.0028079948388040066
48,0.001963104121387005,0.002540560672059655
49,0.024279406294226646,0.002547304844483733
50,0.009397085756063461,0.002556088613346219
