seed,epoch,D_loss,G_loss
20,21,0.002585044829174876,0.004895983729511499
20,22,0.0008536109235137701,0.004597062710672617
20,23,0.003231833688914776,0.0045056426897645
20,24,0.0029344246722757816,0.005026485305279493
20,25,0.0001405764778610319,0.00453948974609375
20,26,0.010708185844123363,0.004882160574197769
20,27,2.286324161104858e-05,0.005127324722707272
20,28,0.0032510131131857634,0.0043902406468987465
20,29,0.00020620076975319535,0.006239584181457758
20,30,0.008719819597899914,0.0054594068787992
20,31,0.0002206317731179297,0.005160692613571882
20,32,0.01748509891331196,0.004466672893613577
20,33,0.0317981019616127,0.004967247601598501
20,34,0.008432346396148205,0.0059333923272788525
20,35,0.00032227684278041124,0.004724209662526846
20,36,0.0003968040691688657,0.005748563911765814
20,37,0.00018284843827132136,0.005543021485209465
20,38,0.01021465566009283,0.005002940539270639
20,39,0.031627312302589417,0.006110684480518103
20,40,0.0027067887131124735,0.005537430290132761
20,41,0.00020322973432485014,0.005863236263394356
20,42,0.00014609134814236313,0.007403087802231312
20,43,0.00014052273763809353,0.005846185609698296
20,44,0.03138691931962967,0.0064545259810984135
20,45,5.6122703426808584e-06,0.006812603212893009
20,46,0.0015986713115125895,0.005872021894901991
20,47,0.0003726978902705014,0.005631355568766594
20,48,0.0001597917580511421,0.005568827968090773
20,49,0.0006010299548506737,0.006276722066104412
20,50,0.0005014401976950467,0.006097380071878433
30,1,0.21185103058815002,0.007822704501450062
30,2,0.06875980645418167,0.0090889697894454
30,3,0.005589200183749199,0.0065840152092278
30,4,0.17753194272518158,0.0072622294537723064
30,5,0.0027232947759330273,0.007234528660774231
30,6,0.09490738064050674,0.00622454471886158
30,7,0.007562675047665834,0.006001549772918224
30,8,0.009598004631698132,0.006804566830396652
30,9,0.0028904995415359735,0.006392368581146002
30,10,0.13766124844551086,0.0036560397129505873
30,11,0.013746933080255985,0.0034851033706218004
30,12,0.026186512783169746,0.0038520069792866707
30,13,0.01992715895175934,0.0031141089275479317
30,14,0.01912388764321804,0.004851294681429863
30,15,0.013809488154947758,0.0037638491485267878
30,16,0.0024996416177600622,0.005680419504642487
30,17,0.016000807285308838,0.003635818837210536
30,18,0.06234675273299217,0.0036038823891431093
30,19,0.008346800692379475,0.004554147832095623
30,20,0.0014415774494409561,0.0037673208862543106
30,21,0.021841317415237427,0.0038707463536411524
30,22,0.0011402502423152328,0.004960627760738134
30,23,0.0017810038989409804,0.004511641804128885
30,24,0.0006416161777451634,0.004842645954340696
30,25,0.0015933014219626784,0.0038964382838457823
30,26,0.00014415572513826191,0.005615688394755125
30,27,0.0024472116492688656,0.0058907922357320786
30,28,0.005262835416942835,0.0052437735721468925
30,29,0.00040110532427206635,0.005856274627149105
30,30,6.159956683404744e-05,0.005408290773630142
30,31,0.005139135755598545,0.005467703100293875
30,32,0.010500461794435978,0.004194861743599176
30,33,0.00020303096971474588,0.00678657041862607
30,34,0.0010894443839788437,0.00551180774345994
30,35,0.0033657767344266176,0.006739078555256128
30,36,0.0004012277349829674,0.006269357167184353
30,37,0.2934131622314453,0.006523340009152889
30,38,0.06317014992237091,0.006332620978355408
30,39,0.0018532222602516413,0.006338130682706833
30,40,0.0015421126736328006,0.007202804554253817
30,41,1.2353625606920104e-05,0.0071084992960095406
30,42,0.0001654064399190247,0.00633535161614418
30,43,0.00032939479569904506,0.005256370175629854
30,44,0.0013402322074398398,0.005586793180555105
30,45,0.0007697263499721885,0.005907029844820499
30,46,0.00022967711265664548,0.005368039943277836
30,47,0.0005552135407924652,0.0055442191660404205
30,48,0.00012107317161280662,0.004942983854562044
30,49,0.00012091694225091487,0.0061265029944479465
30,50,0.0005337050533853471,0.009913270361721516
40,1,0.012680232524871826,0.007139941211789846
40,2,0.19883355498313904,0.008836111053824425
40,3,0.01751476153731346,0.006437478121370077
40,4,0.014116513542830944,0.005908747669309378
40,5,0.0025539968628436327,0.006942329462617636
40,6,0.029964830726385117,0.005550829228013754
40,7,0.007799357175827026,0.005646306090056896
40,8,0.1270955502986908,0.004355001728981733
40,9,0.005762733984738588,0.0061987838707864285
40,10,0.04117433726787567,0.004289831034839153
40,11,0.0027575241401791573,0.004186777863651514
40,12,0.0022701453417539597,0.004809424746781588
40,13,0.06942488998174667,0.0036589864175766706
40,14,0.029693346470594406,0.0034187284763902426
40,15,0.0004145758575759828,0.00398982921615243
40,16,0.00021416391246020794,0.00411568209528923
40,17,0.011490554548799992,0.003899174276739359
40,18,0.0028148749843239784,0.0044647324830293655
40,19,0.009835830889642239,0.004390879534184933
40,20,0.0997823104262352,0.003843311918899417
40,21,0.0011068660533055663,0.003986596595495939
40,22,0.0015354526694864035,0.005547380540519953
40,23,0.007004216313362122,0.00454892311245203
40,24,0.0004560836823657155,0.0056562465615570545
40,25,0.00033173381234519184,0.00521331001073122
40,26,0.009173701517283916,0.004915386438369751
40,27,0.001501344726420939,0.006245411466807127
40,28,0.11342476308345795,0.006880474742501974
40,29,0.0012688072165474296,0.005166798364371061
40,30,0.0005057381931692362,0.005538310389965773
40,31,0.03295645862817764,0.006345982663333416
40,32,0.00034521668567322195,0.007460284978151321
40,33,0.003070899983868003,0.007602198049426079
40,34,0.00015002713189460337,0.005692750681191683
40,35,0.0013201945694163442,0.005832444876432419
40,36,0.00010264995216857642,0.007675308734178543
40,37,0.0005642383475787938,0.005808808375149965
40,38,8.454971975879744e-05,0.006210985593497753
40,39,7.819949132681359e-06,0.006672048009932041
40,40,0.0009689467260614038,0.005056196358054876
40,41,0.058640945702791214,0.007267555687576532
40,42,2.5312296202173457e-05,0.006129487417638302
40,43,0.000119231321150437,0.0071469517424702644
40,44,0.0001390203833580017,0.0062269060872495174
40,45,9.067142673302442e-05,0.005763006396591663
40,46,0.005500647705048323,0.006004255264997482
40,47,0.0020432029850780964,0.005828820634633303
40,48,0.000770418148022145,0.0065634241327643394
40,49,0.0002139917778549716,0.006699484772980213
40,50,0.0001863827637862414,0.005413711536675692
50,1,0.17562246322631836,0.008484682068228722
50,2,0.041172660887241364,0.009190799668431282
50,3,0.05548698827624321,0.008703027851879597
50,4,0.004629016853868961,0.006604220252484083
50,5,0.001892473897896707,0.0076450384221971035
50,6,0.01723635382950306,0.005907143000513315
50,7,0.011552062816917896,0.0051725986413657665
50,8,0.02358916588127613,0.005475723650306463
50,9,0.25432607531547546,0.005961396265774965
50,10,0.015086227096617222,0.005704651586711407
50,11,0.047711800783872604,0.005185967776924372
50,12,0.2033407986164093,0.004026766400784254
50,13,0.012019515037536621,0.0037755072116851807
50,14,0.0017795651219785213,0.004877251107245684
50,15,0.02108393982052803,0.0031101976055651903
50,16,0.0042531793005764484,0.005017310380935669
50,17,0.0006636612815782428,0.003542139194905758
50,18,0.0013330845395103097,0.004279992077499628
50,19,0.0004602374683599919,0.0050285616889595985
50,20,0.00027652044082060456,0.004414960741996765
50,21,0.009657199494540691,0.003814989933744073
50,22,0.0003636518958956003,0.00408899923786521
50,23,0.00013694539666175842,0.006128291599452496
50,24,0.00016603889525867999,0.004323414992541075
50,25,0.0004761226009577513,0.005272753536701202
50,26,0.0004502119845710695,0.006878241430968046
50,27,0.001766023226082325,0.005321929696947336
50,28,0.0003643951495178044,0.0051296972669661045
50,29,0.0006382563151419163,0.004811289254575968
50,30,0.00074405298801139,0.004705260042101145
50,31,0.0008520943229086697,0.0058374726213514805
50,32,0.03128061816096306,0.0051812417805194855
50,33,0.0009183438960462809,0.0064307041466236115
50,34,0.0005008763982914388,0.006165447644889355
50,35,0.04979962483048439,0.006093666423112154
50,36,0.0001875073357950896,0.006849559955298901
50,37,0.00034630848676897585,0.0063482061959803104
50,38,0.00010035853483714163,0.006800295785069466
50,39,0.0006426716572605073,0.006397008430212736
50,40,4.4649186747847125e-05,0.006177225615829229
50,41,0.013999667018651962,0.007029576692730188
50,42,0.002303098328411579,0.006132852751761675
50,43,0.00031265741563402116,0.005324045196175575
50,44,4.5761073124594986e-05,0.0060067083686590195
50,45,9.727022552397102e-05,0.0064591881819069386
50,46,4.818812885787338e-05,0.005683663301169872
50,47,1.9014640201930888e-05,0.005492367781698704
50,48,0.000350526359397918,0.00730752432718873
50,49,0.000137112001539208,0.006405163090676069
50,50,5.595972834271379e-05,0.00619196891784668
