train_loss,train_auc
0.1327769206293548,0.7732391573368279
0.06655729477060959,0.9206432051229337
0.057226787437684834,0.9430856178782745
0.054807350701109196,0.9487297227155544
0.05181625256470094,0.9517920894992504
0.04953761657234281,0.9591731293568169
0.047909379211099196,0.9605004843425387
0.04649390994842785,0.9638497207348568
0.04449580623380219,0.9671745520992082
0.04298952229049367,0.969319917641873
