train_loss,train_auc
0.13547124170387784,0.7587360715597864
0.06603030016801009,0.9244262718357575
0.05816261772221575,0.9406851932661576
0.054455402101545286,0.9481684070723295
0.05086483191310739,0.9557041447430376
0.04960411847375023,0.9583698192922631
0.04754429284948856,0.9636285059569049
0.04598907359759323,0.9639210125964429
0.04454312391462736,0.9669337514020734
0.04207464161348374,0.9715489101961289
