train_loss,train_auc
0.13352499747804056,0.7653344041481475
0.06700103759455184,0.9215488880901254
0.0573689384230723,0.9442996132775732
0.05345796799908082,0.9499356052115344
0.05146013119374402,0.9548915280509713
0.04951463248968745,0.9579211337373426
0.0480632972496096,0.9618672764386696
0.04707302325793231,0.9621762520508843
0.04549418228756016,0.9644441953834708
0.04352330335144264,0.9709454162980492
