train_loss,train_auc
0.1372493160345281,0.7557311582794279
0.06634299285554637,0.9208580091598438
0.05799327024530309,0.9425989321031785
0.05385501784039661,0.9489974264190618
0.05174498133904611,0.950437632553124
0.05048769515900252,0.9571536353986089
0.04783762583974749,0.9637096570960935
0.04645568431393864,0.9642581512572347
0.044517440616618845,0.9684497369164512
0.04259586200738947,0.9714103055536029
