train_loss,train_auc
0.1347965458718439,0.7615372559110348
0.06647945112393548,0.9215808975833275
0.05787467712458844,0.9427311923226733
0.054117545970560364,0.9484405098705517
0.050499874380572386,0.9573096374659623
0.04982909205912923,0.9564023186545049
0.047341678863934554,0.9621155047530119
0.045806149296307316,0.9640898361458803
0.04398248897632584,0.9685043829573322
0.043192038654039304,0.9707184981711703
